"","Selection","View","Channel","Begin.Time..s.","End.Time..s.","Low.Freq..Hz.","High.Freq..Hz.","Agg.Entropy..bits.","Avg.Entropy..bits.","BW.90...Hz.","Center.Freq..Hz.","Delta.Time..s.","Freq.5...Hz.","Freq.95...Hz.","Max.Freq..Hz.","Begin.File","Begin.Path","Signal.Type","song.analyzed","num.notes","num.unique.notes","buzzy.or.clear","Song.ID.1","Source"
"2231",1,"Waveform 1",1,21.98100412,23.63219947,3375.5,7183.3,NA,NA,NA,NA,1.651,NA,NA,NA,"XC269234 - Townsend's Warbler - Setophaga townsendi.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Xeno-Canto/XC269234 - Townsend's Warbler - Setophaga townsendi.wav","song","2",15,6,"clear","XC269234","Xeno-Canto"
"2232",1,"Spectrogram 1",1,21.98100412,23.63219947,3375.5,7183.3,3.873,2.764,2531.2,4875,1.651,4218.8,6750,6656.2,"XC269234 - Townsend's Warbler - Setophaga townsendi.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Xeno-Canto/XC269234 - Townsend's Warbler - Setophaga townsendi.wav","song","2",15,6,"clear","XC269234","Xeno-Canto"
"2233",1,"Selection Spectrum 1",1,21.98100412,23.63219947,3375.5,7183.3,3.872,3.872,2531.2,4875,1.651,4218.8,6750,4875,"XC269234 - Townsend's Warbler - Setophaga townsendi.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Xeno-Canto/XC269234 - Townsend's Warbler - Setophaga townsendi.wav","song","2",15,6,"clear","XC269234","Xeno-Canto"
"2234",2,"Waveform 1",1,0.872957541,2.611192645,2952.5,8082.4,NA,NA,NA,NA,1.738,NA,NA,NA,"XC269234 - Townsend's Warbler - Setophaga townsendi.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Xeno-Canto/XC269234 - Townsend's Warbler - Setophaga townsendi.wav","song","1",14,5,"clear","XC269234","Xeno-Canto"
"2235",2,"Spectrogram 1",1,0.872957541,2.611192645,2952.5,8082.4,3.684,2.325,2250,4875,1.738,4500,6750,6468.8,"XC269234 - Townsend's Warbler - Setophaga townsendi.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Xeno-Canto/XC269234 - Townsend's Warbler - Setophaga townsendi.wav","song","1",14,5,"clear","XC269234","Xeno-Canto"
"2236",2,"Selection Spectrum 1",1,0.872957541,2.611192645,2952.5,8082.4,3.671,3.671,2250,4875,1.738,4500,6750,4875,"XC269234 - Townsend's Warbler - Setophaga townsendi.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Xeno-Canto/XC269234 - Townsend's Warbler - Setophaga townsendi.wav","song","1",14,5,"clear","XC269234","Xeno-Canto"
"2237",3,"Waveform 1",1,44.77217989,46.63841463,3481.3,6866,NA,NA,NA,NA,1.866,NA,NA,NA,"XC269234 - Townsend's Warbler - Setophaga townsendi.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Xeno-Canto/XC269234 - Townsend's Warbler - Setophaga townsendi.wav","song","3",17,6,"clear","XC269234","Xeno-Canto"
"2238",3,"Spectrogram 1",1,44.77217989,46.63841463,3481.3,6866,2.798,2.509,843.8,4875,1.866,4312.5,5156.2,4875,"XC269234 - Townsend's Warbler - Setophaga townsendi.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Xeno-Canto/XC269234 - Townsend's Warbler - Setophaga townsendi.wav","song","3",17,6,"clear","XC269234","Xeno-Canto"
"2239",3,"Selection Spectrum 1",1,44.77217989,46.63841463,3481.3,6866,2.782,2.782,843.8,4875,1.866,4312.5,5156.2,4875,"XC269234 - Townsend's Warbler - Setophaga townsendi.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Xeno-Canto/XC269234 - Townsend's Warbler - Setophaga townsendi.wav","song","3",17,6,"clear","XC269234","Xeno-Canto"
"2240",1,"Waveform 1",1,21.38062825,22.77953325,3750.5,6813.8,NA,NA,NA,NA,1.399,NA,NA,NA,"XC302557 - Townsend's Warbler - Setophaga townsendi.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Xeno-Canto/XC302557 - Townsend's Warbler - Setophaga townsendi.wav","song","2",10,6,"clear","XC302557","Xeno-Canto"
"2241",1,"Spectrogram 1",1,21.38062825,22.77953325,3750.5,6813.8,4.286,2.388,1968.8,5343.8,1.399,4312.5,6281.2,6000,"XC302557 - Townsend's Warbler - Setophaga townsendi.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Xeno-Canto/XC302557 - Townsend's Warbler - Setophaga townsendi.wav","song","2",10,6,"clear","XC302557","Xeno-Canto"
"2242",1,"Selection Spectrum 1",1,21.38062825,22.77953325,3750.5,6813.8,4.286,4.286,1968.8,5343.8,1.399,4312.5,6281.2,4781.2,"XC302557 - Townsend's Warbler - Setophaga townsendi.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Xeno-Canto/XC302557 - Townsend's Warbler - Setophaga townsendi.wav","song","2",10,6,"clear","XC302557","Xeno-Canto"
"2243",2,"Waveform 1",1,3.93975942,5.549421138,3644.5,7847.4,NA,NA,NA,NA,1.61,NA,NA,NA,"XC302557 - Townsend's Warbler - Setophaga townsendi.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Xeno-Canto/XC302557 - Townsend's Warbler - Setophaga townsendi.wav","song","1",12,6,"clear","XC302557","Xeno-Canto"
"2244",2,"Spectrogram 1",1,3.93975942,5.549421138,3644.5,7847.4,4.55,2.447,2156.2,5625,1.61,4406.2,6562.5,5906.2,"XC302557 - Townsend's Warbler - Setophaga townsendi.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Xeno-Canto/XC302557 - Townsend's Warbler - Setophaga townsendi.wav","song","1",12,6,"clear","XC302557","Xeno-Canto"
"2245",2,"Selection Spectrum 1",1,3.93975942,5.549421138,3644.5,7847.4,4.526,4.526,2156.2,5718.8,1.61,4406.2,6562.5,4687.5,"XC302557 - Townsend's Warbler - Setophaga townsendi.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Xeno-Canto/XC302557 - Townsend's Warbler - Setophaga townsendi.wav","song","1",12,6,"clear","XC302557","Xeno-Canto"
"2246",3,"Waveform 1",1,36.71856173,38.1423261,3927.1,6893.8,NA,NA,NA,NA,1.424,NA,NA,NA,"XC302557 - Townsend's Warbler - Setophaga townsendi.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Xeno-Canto/XC302557 - Townsend's Warbler - Setophaga townsendi.wav","song","3",11,5,"clear","XC302557","Xeno-Canto"
"2247",3,"Spectrogram 1",1,36.71856173,38.1423261,3927.1,6893.8,4.374,2.585,1781.2,5156.2,1.424,4500,6281.2,4781.2,"XC302557 - Townsend's Warbler - Setophaga townsendi.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Xeno-Canto/XC302557 - Townsend's Warbler - Setophaga townsendi.wav","song","3",11,5,"clear","XC302557","Xeno-Canto"
"2248",3,"Selection Spectrum 1",1,36.71856173,38.1423261,3927.1,6893.8,4.372,4.372,1781.2,5156.2,1.424,4500,6281.2,4875,"XC302557 - Townsend's Warbler - Setophaga townsendi.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Xeno-Canto/XC302557 - Townsend's Warbler - Setophaga townsendi.wav","song","3",11,5,"clear","XC302557","Xeno-Canto"
"2249",1,"Waveform 1",1,31.77732048,33.26467712,3633.9,7065.6,NA,NA,NA,NA,1.487,NA,NA,NA,"XC322898 - Townsend's Warbler - Setophaga townsendi.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Xeno-Canto/XC322898 - Townsend's Warbler - Setophaga townsendi.wav","song","2",8,3,"clear","XC322898","Xeno-Canto"
"2250",1,"Spectrogram 1",1,31.77732048,33.26467712,3633.9,7065.6,3.917,2.431,1781.2,4687.5,1.487,4406.2,6187.5,4500,"XC322898 - Townsend's Warbler - Setophaga townsendi.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Xeno-Canto/XC322898 - Townsend's Warbler - Setophaga townsendi.wav","song","2",8,3,"clear","XC322898","Xeno-Canto"
"2251",1,"Selection Spectrum 1",1,31.77732048,33.26467712,3633.9,7065.6,3.902,3.902,1781.2,4687.5,1.487,4406.2,6187.5,4593.8,"XC322898 - Townsend's Warbler - Setophaga townsendi.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Xeno-Canto/XC322898 - Townsend's Warbler - Setophaga townsendi.wav","song","2",8,3,"clear","XC322898","Xeno-Canto"
"2252",2,"Waveform 1",1,17.48482514,19.00808349,3163.8,6971.6,NA,NA,NA,NA,1.523,NA,NA,NA,"XC322898 - Townsend's Warbler - Setophaga townsendi.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Xeno-Canto/XC322898 - Townsend's Warbler - Setophaga townsendi.wav","song","1",8,3,"clear","XC322898","Xeno-Canto"
"2253",2,"Spectrogram 1",1,17.48482514,19.00808349,3163.8,6971.6,3.956,2.719,2062.5,4687.5,1.523,4218.8,6281.2,4593.8,"XC322898 - Townsend's Warbler - Setophaga townsendi.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Xeno-Canto/XC322898 - Townsend's Warbler - Setophaga townsendi.wav","song","1",8,3,"clear","XC322898","Xeno-Canto"
"2254",2,"Selection Spectrum 1",1,17.48482514,19.00808349,3163.8,6971.6,3.956,3.956,1968.8,4687.5,1.523,4312.5,6281.2,4593.8,"XC322898 - Townsend's Warbler - Setophaga townsendi.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Xeno-Canto/XC322898 - Townsend's Warbler - Setophaga townsendi.wav","song","1",8,3,"clear","XC322898","Xeno-Canto"
"2255",3,"Waveform 1",1,45.0687333,46.56292836,3195.7,7050.6,NA,NA,NA,NA,1.494,NA,NA,NA,"XC322898 - Townsend's Warbler - Setophaga townsendi.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Xeno-Canto/XC322898 - Townsend's Warbler - Setophaga townsendi.wav","song","3",8,3,"clear","XC322898","Xeno-Canto"
"2256",3,"Spectrogram 1",1,45.0687333,46.56292836,3195.7,7050.6,4.266,2.604,1968.8,4781.2,1.494,4406.2,6375,4593.8,"XC322898 - Townsend's Warbler - Setophaga townsendi.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Xeno-Canto/XC322898 - Townsend's Warbler - Setophaga townsendi.wav","song","3",8,3,"clear","XC322898","Xeno-Canto"
"2257",3,"Selection Spectrum 1",1,45.0687333,46.56292836,3195.7,7050.6,4.255,4.255,1968.8,4781.2,1.494,4406.2,6375,4593.8,"XC322898 - Townsend's Warbler - Setophaga townsendi.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Xeno-Canto/XC322898 - Townsend's Warbler - Setophaga townsendi.wav","song","3",8,3,"clear","XC322898","Xeno-Canto"
"2258",1,"Waveform 1",1,18.01214914,19.89305612,3575.2,8141.1,NA,NA,NA,NA,1.881,NA,NA,NA,"XC322899 - Townsend's Warbler - Setophaga townsendi.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Xeno-Canto/XC322899 - Townsend's Warbler - Setophaga townsendi.wav","song","2",12,4,"buzzy","XC322899","Xeno-Canto"
"2259",1,"Spectrogram 1",1,18.01214914,19.89305612,3575.2,8141.1,3.713,3.009,1875,4593.8,1.881,4312.5,6187.5,4406.2,"XC322899 - Townsend's Warbler - Setophaga townsendi.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Xeno-Canto/XC322899 - Townsend's Warbler - Setophaga townsendi.wav","song","2",12,4,"buzzy","XC322899","Xeno-Canto"
"2260",1,"Selection Spectrum 1",1,18.01214914,19.89305612,3575.2,8141.1,3.722,3.722,1875,4593.8,1.881,4312.5,6187.5,4406.2,"XC322899 - Townsend's Warbler - Setophaga townsendi.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Xeno-Canto/XC322899 - Townsend's Warbler - Setophaga townsendi.wav","song","2",12,4,"buzzy","XC322899","Xeno-Canto"
"2261",2,"Waveform 1",1,9.847956199,11.50758001,3575.2,8141.1,NA,NA,NA,NA,1.66,NA,NA,NA,"XC322899 - Townsend's Warbler - Setophaga townsendi.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Xeno-Canto/XC322899 - Townsend's Warbler - Setophaga townsendi.wav","song","1",11,4,"buzzy","XC322899","Xeno-Canto"
"2262",2,"Spectrogram 1",1,9.847956199,11.50758001,3575.2,8141.1,3.476,2.994,1312.5,4500,1.66,4312.5,5625,4406.2,"XC322899 - Townsend's Warbler - Setophaga townsendi.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Xeno-Canto/XC322899 - Townsend's Warbler - Setophaga townsendi.wav","song","1",11,4,"buzzy","XC322899","Xeno-Canto"
"2263",2,"Selection Spectrum 1",1,9.847956199,11.50758001,3575.2,8141.1,3.464,3.464,1125,4500,1.66,4312.5,5437.5,4406.2,"XC322899 - Townsend's Warbler - Setophaga townsendi.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Xeno-Canto/XC322899 - Townsend's Warbler - Setophaga townsendi.wav","song","1",11,4,"buzzy","XC322899","Xeno-Canto"
"2264",3,"Waveform 1",1,24.51795124,26.16580467,3390.1,8017.7,NA,NA,NA,NA,1.648,NA,NA,NA,"XC322899 - Townsend's Warbler - Setophaga townsendi.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Xeno-Canto/XC322899 - Townsend's Warbler - Setophaga townsendi.wav","song","3",11,4,"buzzy","XC322899","Xeno-Canto"
"2265",3,"Spectrogram 1",1,24.51795124,26.16580467,3390.1,8017.7,3.521,3.012,843.8,4781.2,1.648,4312.5,5156.2,4406.2,"XC322899 - Townsend's Warbler - Setophaga townsendi.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Xeno-Canto/XC322899 - Townsend's Warbler - Setophaga townsendi.wav","song","3",11,4,"buzzy","XC322899","Xeno-Canto"
"2266",3,"Selection Spectrum 1",1,24.51795124,26.16580467,3390.1,8017.7,3.522,3.522,843.8,4781.2,1.648,4312.5,5156.2,4406.2,"XC322899 - Townsend's Warbler - Setophaga townsendi.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Xeno-Canto/XC322899 - Townsend's Warbler - Setophaga townsendi.wav","song","3",11,4,"buzzy","XC322899","Xeno-Canto"
"2267",1,"Waveform 1",1,59.86665166,61.50266729,3169.2,7469.8,NA,NA,NA,NA,1.636,NA,NA,NA,"XC322900 - Townsend's Warbler - Setophaga townsendi.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Xeno-Canto/XC322900 - Townsend's Warbler - Setophaga townsendi.wav","song","6",11,4,"buzzy","XC322900","Xeno-Canto"
"2268",1,"Spectrogram 1",1,59.86665166,61.50266729,3169.2,7469.8,3.963,2.963,1968.8,4875,1.636,4312.5,6281.2,4875,"XC322900 - Townsend's Warbler - Setophaga townsendi.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Xeno-Canto/XC322900 - Townsend's Warbler - Setophaga townsendi.wav","song","6",11,4,"buzzy","XC322900","Xeno-Canto"
"2269",1,"Selection Spectrum 1",1,59.86665166,61.50266729,3169.2,7469.8,3.957,3.957,1968.8,4875,1.636,4312.5,6281.2,4968.8,"XC322900 - Townsend's Warbler - Setophaga townsendi.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Xeno-Canto/XC322900 - Townsend's Warbler - Setophaga townsendi.wav","song","6",11,4,"buzzy","XC322900","Xeno-Canto"
"2270",2,"Waveform 1",1,26.35970532,27.99010533,3121.4,7613.1,NA,NA,NA,NA,1.63,NA,NA,NA,"XC322900 - Townsend's Warbler - Setophaga townsendi.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Xeno-Canto/XC322900 - Townsend's Warbler - Setophaga townsendi.wav","song","2",11,4,"buzzy","XC322900","Xeno-Canto"
"2271",2,"Spectrogram 1",1,26.35970532,27.99010533,3121.4,7613.1,3.81,2.9,1968.8,4875,1.63,4312.5,6281.2,4968.8,"XC322900 - Townsend's Warbler - Setophaga townsendi.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Xeno-Canto/XC322900 - Townsend's Warbler - Setophaga townsendi.wav","song","2",11,4,"buzzy","XC322900","Xeno-Canto"
"2272",2,"Selection Spectrum 1",1,26.35970532,27.99010533,3121.4,7613.1,3.805,3.805,1875,4875,1.63,4312.5,6187.5,4968.8,"XC322900 - Townsend's Warbler - Setophaga townsendi.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Xeno-Canto/XC322900 - Townsend's Warbler - Setophaga townsendi.wav","song","2",11,4,"buzzy","XC322900","Xeno-Canto"
"2273",4,"Waveform 1",1,43.62475307,45.22520314,3073.6,7565.3,NA,NA,NA,NA,1.6,NA,NA,NA,"XC322900 - Townsend's Warbler - Setophaga townsendi.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Xeno-Canto/XC322900 - Townsend's Warbler - Setophaga townsendi.wav","song","4",11,4,"buzzy","XC322900","Xeno-Canto"
"2274",4,"Spectrogram 1",1,43.62475307,45.22520314,3073.6,7565.3,3.911,2.969,2062.5,4875,1.6,4312.5,6375,5062.5,"XC322900 - Townsend's Warbler - Setophaga townsendi.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Xeno-Canto/XC322900 - Townsend's Warbler - Setophaga townsendi.wav","song","4",11,4,"buzzy","XC322900","Xeno-Canto"
"2275",4,"Selection Spectrum 1",1,43.62475307,45.22520314,3073.6,7565.3,3.913,3.913,2062.5,4875,1.6,4312.5,6375,4968.8,"XC322900 - Townsend's Warbler - Setophaga townsendi.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Xeno-Canto/XC322900 - Townsend's Warbler - Setophaga townsendi.wav","song","4",11,4,"buzzy","XC322900","Xeno-Canto"
"2276",1,"Waveform 1",1,20.02095802,21.57450483,3433.4,6929.8,NA,NA,NA,NA,1.554,NA,NA,NA,"XC322903 - Townsend's Warbler - Setophaga townsendi.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Xeno-Canto/XC322903 - Townsend's Warbler - Setophaga townsendi.wav","song","2",9,3,"clear","XC322903","Xeno-Canto"
"2277",1,"Spectrogram 1",1,20.02095802,21.57450483,3433.4,6929.8,4.14,2.731,2156.2,5437.5,1.554,4312.5,6468.8,4500,"XC322903 - Townsend's Warbler - Setophaga townsendi.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Xeno-Canto/XC322903 - Townsend's Warbler - Setophaga townsendi.wav","song","2",9,3,"clear","XC322903","Xeno-Canto"
"2278",1,"Selection Spectrum 1",1,20.02095802,21.57450483,3433.4,6929.8,4.132,4.132,2156.2,5437.5,1.554,4312.5,6468.8,4500,"XC322903 - Townsend's Warbler - Setophaga townsendi.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Xeno-Canto/XC322903 - Townsend's Warbler - Setophaga townsendi.wav","song","2",9,3,"clear","XC322903","Xeno-Canto"
"2279",2,"Waveform 1",1,0.922869604,2.403037016,3543.7,6790.6,NA,NA,NA,NA,1.48,NA,NA,NA,"XC322903 - Townsend's Warbler - Setophaga townsendi.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Xeno-Canto/XC322903 - Townsend's Warbler - Setophaga townsendi.wav","song","1",8,3,"clear","XC322903","Xeno-Canto"
"2280",2,"Spectrogram 1",1,0.922869604,2.403037016,3543.7,6790.6,3.838,2.672,1968.8,6093.8,1.48,4500,6468.8,4593.8,"XC322903 - Townsend's Warbler - Setophaga townsendi.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Xeno-Canto/XC322903 - Townsend's Warbler - Setophaga townsendi.wav","song","1",8,3,"clear","XC322903","Xeno-Canto"
"2281",2,"Selection Spectrum 1",1,0.922869604,2.403037016,3543.7,6790.6,3.836,3.836,1968.8,6093.8,1.48,4500,6468.8,6281.2,"XC322903 - Townsend's Warbler - Setophaga townsendi.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Xeno-Canto/XC322903 - Townsend's Warbler - Setophaga townsendi.wav","song","1",8,3,"clear","XC322903","Xeno-Canto"
"2282",3,"Waveform 1",1,33.26688361,34.60658187,3066.2,6838.4,NA,NA,NA,NA,1.34,NA,NA,NA,"XC322903 - Townsend's Warbler - Setophaga townsendi.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Xeno-Canto/XC322903 - Townsend's Warbler - Setophaga townsendi.wav","song","3",7,3,"clear","XC322903","Xeno-Canto"
"2283",3,"Spectrogram 1",1,33.26688361,34.60658187,3066.2,6838.4,4.59,2.739,2250,5343.8,1.34,4031.2,6281.2,5437.5,"XC322903 - Townsend's Warbler - Setophaga townsendi.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Xeno-Canto/XC322903 - Townsend's Warbler - Setophaga townsendi.wav","song","3",7,3,"clear","XC322903","Xeno-Canto"
"2284",3,"Selection Spectrum 1",1,33.26688361,34.60658187,3066.2,6838.4,4.589,4.589,2156.2,5343.8,1.34,4125,6281.2,4406.2,"XC322903 - Townsend's Warbler - Setophaga townsendi.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Xeno-Canto/XC322903 - Townsend's Warbler - Setophaga townsendi.wav","song","3",7,3,"clear","XC322903","Xeno-Canto"
"2285",1,"Waveform 1",1,1.201892097,2.801610927,3279.4,7319.3,NA,NA,NA,NA,1.6,NA,NA,NA,"XC322907 - Townsend's Warbler - Setophaga townsendi.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Xeno-Canto/XC322907 - Townsend's Warbler - Setophaga townsendi.wav","song","1",6,2,"clear","XC322907","Xeno-Canto"
"2286",1,"Spectrogram 1",1,1.201892097,2.801610927,3279.4,7319.3,3.775,2.266,1875,4875,1.6,4687.5,6562.5,4875,"XC322907 - Townsend's Warbler - Setophaga townsendi.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Xeno-Canto/XC322907 - Townsend's Warbler - Setophaga townsendi.wav","song","1",6,2,"clear","XC322907","Xeno-Canto"
"2287",1,"Selection Spectrum 1",1,1.201892097,2.801610927,3279.4,7319.3,3.76,3.76,1781.2,4875,1.6,4781.2,6562.5,4875,"XC322907 - Townsend's Warbler - Setophaga townsendi.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Xeno-Canto/XC322907 - Townsend's Warbler - Setophaga townsendi.wav","song","1",6,2,"clear","XC322907","Xeno-Canto"
"2288",2,"Waveform 1",1,18.7772003,20.39215455,3793.5,7098.9,NA,NA,NA,NA,1.615,NA,NA,NA,"XC322907 - Townsend's Warbler - Setophaga townsendi.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Xeno-Canto/XC322907 - Townsend's Warbler - Setophaga townsendi.wav","song","3",6,2,"clear","XC322907","Xeno-Canto"
"2289",2,"Spectrogram 1",1,18.7772003,20.39215455,3793.5,7098.9,2.826,2.189,937.5,4875,1.615,4781.2,5718.8,4875,"XC322907 - Townsend's Warbler - Setophaga townsendi.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Xeno-Canto/XC322907 - Townsend's Warbler - Setophaga townsendi.wav","song","3",6,2,"clear","XC322907","Xeno-Canto"
"2290",2,"Selection Spectrum 1",1,18.7772003,20.39215455,3793.5,7098.9,2.831,2.831,937.5,4875,1.615,4781.2,5718.8,4875,"XC322907 - Townsend's Warbler - Setophaga townsendi.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Xeno-Canto/XC322907 - Townsend's Warbler - Setophaga townsendi.wav","song","3",6,2,"clear","XC322907","Xeno-Canto"
"2291",3,"Waveform 1",1,28.21287134,29.79354589,3352.8,7245.8,NA,NA,NA,NA,1.581,NA,NA,NA,"XC322907 - Townsend's Warbler - Setophaga townsendi.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Xeno-Canto/XC322907 - Townsend's Warbler - Setophaga townsendi.wav","song","4",6,2,"clear","XC322907","Xeno-Canto"
"2292",3,"Spectrogram 1",1,28.21287134,29.79354589,3352.8,7245.8,2.607,2.127,1500,4968.8,1.581,4781.2,6281.2,4875,"XC322907 - Townsend's Warbler - Setophaga townsendi.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Xeno-Canto/XC322907 - Townsend's Warbler - Setophaga townsendi.wav","song","4",6,2,"clear","XC322907","Xeno-Canto"
"2293",3,"Selection Spectrum 1",1,28.21287134,29.79354589,3352.8,7245.8,2.601,2.601,1500,4968.8,1.581,4781.2,6281.2,4875,"XC322907 - Townsend's Warbler - Setophaga townsendi.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Xeno-Canto/XC322907 - Townsend's Warbler - Setophaga townsendi.wav","song","4",6,2,"clear","XC322907","Xeno-Canto"
"2294",1,"Waveform 1",1,10.56696267,12.07325038,2937.2,5969.3,NA,NA,NA,NA,1.506,NA,NA,NA,"XC322939 - Townsend's Warbler - Setophaga townsendi.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Xeno-Canto/XC322939 - Townsend's Warbler - Setophaga townsendi.wav","song","2",9,4,"buzzy","XC322939","Xeno-Canto"
"2295",1,"Spectrogram 1",1,10.56696267,12.07325038,2937.2,5969.3,3.903,2.88,1406.2,4968.8,1.506,3937.5,5343.8,5062.5,"XC322939 - Townsend's Warbler - Setophaga townsendi.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Xeno-Canto/XC322939 - Townsend's Warbler - Setophaga townsendi.wav","song","2",9,4,"buzzy","XC322939","Xeno-Canto"
